features,link,manufacturer,model,price,product_detail,product_info,product_specs,rating,sku,title
,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A00435433KJ3PL5VW0UL0&url=%2FTanTan-Compatible-Single-Pole-required-Control%2Fdp%2FB07MV1RTSV%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dsmart%2Bswitch%2Blight%26qid%3D1591156434%26sr%3D8-1-spons%26psc%3D1&qualifier=1591156434&id=1012230312977844&widgetName=sp_atf,,,$17.99,"Voice Control: Gosund Smart Switch works with Amazon Alexa and Google home. With our smart light switch, you can turn on/off your light with your voice, just say the commands and enjoy the great convenience of voice control.
Remote Control: You can remotely control your lights at anytime anywhere with your mobile phone, get Gosund wifi switches installed in your room and start to enjoy remote control with no limits. Also supports device sharing function, your family members to remote control it too.
Time and Countdown: Our alexa wall switch with Timer schedule, your don't need to worry about forgetting to turn off your devices. Set time for Evening. Then never back to a dark house.
NOTE: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. WITHOUT LOAD/NEUTRAL, PLEASE DO NOT PURCHASE. This wifi smart switch works in a single-pole setup only(Not 3-way). Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
Easy Installation and Reliable: Cut off power before installation. Flammability UL94-V0, FCC, ETL certificated. Our goal is customer satisfaction and we are committed to making it right for you.","Voice Control: Gosund Smart Switch works with Amazon Alexa and Google home. With our smart light switch, you can turn on/off your light with your voice, just say the commands and enjoy the great convenience of voice control.
Remote Control: You can remotely control your lights at anytime anywhere with your mobile phone, get Gosund wifi switches installed in your room and start to enjoy remote control with no limits. Also supports device sharing function, your family members to remote control it too.
Time and Countdown: Our alexa wall switch with Timer schedule, your don't need to worry about forgetting to turn off your devices. Set time for Evening. Then never back to a dark house.
NOTE: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. WITHOUT LOAD/NEUTRAL, PLEASE DO NOT PURCHASE. This wifi smart switch works in a single-pole setup only(Not 3-way). Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
Easy Installation and Reliable: Cut off power before installation. Flammability UL94-V0, FCC, ETL certificated. Our goal is customer satisfaction and we are committed to making it right for you.",,"2,060 ratings",,"Smart Switch, Gosund 2.4Ghz WiFi Light Switch Works with Alexa, Google Home, Remote Control and Schedule, Neutral Wire Required, Single-Pole, No Hub Required, ETL and FCC Listed (1 Pack)"
,https://www.amazon.com/Switchmate-TSM001WCAN-One-Second-Installation-Lighting/dp/B06Y2PNX77/ref=sr_1_7?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-7,,,$39.99,"VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","Manufacturer Jasco Products Company
Part Number 46201
Item Weight 5.6 ounces
Product Dimensions 1.13 x 1.75 x 4.13 inches
Item model number 46201
Size Switch
Color White & Light Almond
Style Switch
Power Source Hardwire
Voltage 120 volts
Wattage 960 watts
Item Package Quantity 1
Switch Type 3-way
Usage Commercial/Residential
Included Components Smart Switch, Paddle
Batteries Required? No
Warranty 2-year limited warranty",224 ratings,,"GE Enbrighten Z-Wave Plus Smart Light Switch with QuickFit and SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, White & Light Almond, 46201"
,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_2?ie=UTF8&adId=A025031233RHJTZO9UDCQ&url=%2FGosund-Assistant-Dimmable-Single-Pole-Neutral%2Fdp%2FB085KXRMBW%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dsmart%2Bswitch%2Blight%26qid%3D1591156434%26sr%3D8-2-spons%26psc%3D1&qualifier=1591156434&id=1012230312977844&widgetName=sp_atf,,,$39.99,"VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","VOICE CONTROL – ALEXA & GOOGLE ASSISTANT COMPATIBLE (requires a Z-Wave certified hub). Works with the following Z-Wave certified hubs: SmartThings, Ring Alarm, Wink, ADT Pulse, ADT Command, Trane, Vivian, Nexia, Honeywell, Home Seer, Harmony Home Hub Extender, Vera and more.
ADVANCED DESIGN 2ND GENERATION MODEL – Improved components reduced the housing depth by up to 20% compared to previous Z-Wave models and eliminated the need for heat tabs. Quick Fit enhancements are the ideal smart solution for older-style switch boxes, multi-gang configurations or any other application with limited space. Auto line-load sensing terminals support fast and easy installation by detecting line and load wires and configuring the dimmer accordingly. Dual ground ports, which are offset to avoid switch box mounting screws, support daisy-chaining in multi-switch setups.
VERSATILE APPLICATIONS – Control the device remotely with your smartphone and voice commands when connected to a compatible hub or enjoy manual ON/OFF operation from the switch. Home automation is simple through custom scenes, personalized scheduling and convenient alerts. The smart device operates perfectly on its own or seamlessly integrates into multi-switch setups with required add-on switches – models 12723, 12728, 46199, or 46200. Up to four add-on switches can be connected to the same device.
FULL-HOME COVERAGE - Z-Wave Plus works with all previous Z-Wave generations to allow continued expansion of your home-automation network. The switch is capable of controlling indoor or outdoor fixtures for whole-home automation = and repeats your Z-Wave signal from your hub or other devices to extend your range by up to 150ft. Extended signal range increases your home automation coverage to enhance your control.
EASY INSTALLATION – Requires indoor in-wall installation with hardwired connections. NEUTRAL WIRE REQUIRED. Includes white and light almond paddles (wall plate not included). Works with all LED, CFL, incandescent and halogen bulbs as well as other devices. Operating temperature range 32-104 degrees Fahrenheit.
› See more product details","Manufacturer Jasco Products Company
Part Number 46201
Item Weight 5.6 ounces
Product Dimensions 1.13 x 1.75 x 4.13 inches
Item model number 46201
Size Switch
Color White & Light Almond
Style Switch
Power Source Hardwire
Voltage 120 volts
Wattage 960 watts
Item Package Quantity 1
Switch Type 3-way
Usage Commercial/Residential
Included Components Smart Switch, Paddle
Batteries Required? No
Warranty 2-year limited warranty",224 ratings,,"GE Enbrighten Z-Wave Plus Smart Light Switch with QuickFit and SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, White & Light Almond, 46201"
,https://www.amazon.com/myTouchSmart-Assistant-Neutral-Required-47761/dp/B0080I9F3C/ref=sr_1_12?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-12,,,$79.99,"Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit","Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit",,454 ratings,,"Wemo Wi-Fi Light Switch 3-Way 2-Pack Bundle - Control Lighting from Anywhere, Easy In-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403-BDL)"
,https://www.amazon.com/TP-LINK-HS200P3-Installation-Single-Pole-Assistant/dp/B07HGW8N7R/ref=sr_1_8?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-8,,,$79.99,"Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit","Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit",,454 ratings,,"Wemo Wi-Fi Light Switch 3-Way 2-Pack Bundle - Control Lighting from Anywhere, Easy In-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403-BDL)"
,https://www.amazon.com/Kasa-Smart-Light-Switch-TP-Link/dp/B01EZV35QU/ref=sr_1_5?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-5,,,$79.99,"Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit","Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit",,454 ratings,,"Wemo Wi-Fi Light Switch 3-Way 2-Pack Bundle - Control Lighting from Anywhere, Easy In-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403-BDL)"
,https://www.amazon.com/Gosund-Control-required-installation-listed/dp/B07DQDNBZ2/ref=sr_1_9?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-9,,,$79.99,"Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit","Control single pole and 3 way lights from the wall, the App or your Voice*
Works with Apple HomeKit, the Google Assistant and Amazon Alexa for hands free control
Easily set automatic schedules and timers in the app
Randomize lights to make it look like you’re home even when you’re not and group and control multiple Wemo devices with a single 2 second press
Only requires one Smart Light Switch per 3 way circuit",,454 ratings,,"Wemo Wi-Fi Light Switch 3-Way 2-Pack Bundle - Control Lighting from Anywhere, Easy In-Wall Installation, Works with Alexa, Google Assistant and Apple HomeKit (WLS0403-BDL)"
,https://www.amazon.com/Compatible-Assistant-Requires-Neutral-KULED/dp/B083JZ2BST/ref=sr_1_10?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-10,,,$39.99,"0% - 100% Dimmable - Adjust the desired brightness/speed via phone app, voice control, or manually via the LED touch panel. Brightness memory function is available for the last light setting when powered off. Supports up to 150W dimmable LED/CFL or 400W incandescent bulbs and 100W ceiling fans. Smart bulb can’t be dimmed by the smart dimmer switch.
Voice Control - The smart switch works with Alexa & Google Assistant to free your hands; No Hub or subscription required. Enable the Gosund skill in the Alexa/Google app to pair.
Remote Control & Scheduling - Remote control your smart switch dimmer from anywhere via Gosund App; set schedules to turn on/off electrical appliances while you are home or away. You can also share the App with your family members to control device. 2.4G WiFi only for the first time installation (NOT 5G); single-pole use only (NOT 3-way).
Group & Scene Control - Group control your Gosund smart dimmer light switches; create scenes for when you wake up, go to bed and so on.
Note: Neutral Wire is needed; Step-by-step instructions will guide you through the wiring process. Standard size fits any standard multi-gang wall plate.
› See more product details","0% - 100% Dimmable - Adjust the desired brightness/speed via phone app, voice control, or manually via the LED touch panel. Brightness memory function is available for the last light setting when powered off. Supports up to 150W dimmable LED/CFL or 400W incandescent bulbs and 100W ceiling fans. Smart bulb can’t be dimmed by the smart dimmer switch.
Voice Control - The smart switch works with Alexa & Google Assistant to free your hands; No Hub or subscription required. Enable the Gosund skill in the Alexa/Google app to pair.
Remote Control & Scheduling - Remote control your smart switch dimmer from anywhere via Gosund App; set schedules to turn on/off electrical appliances while you are home or away. You can also share the App with your family members to control device. 2.4G WiFi only for the first time installation (NOT 5G); single-pole use only (NOT 3-way).
Group & Scene Control - Group control your Gosund smart dimmer light switches; create scenes for when you wake up, go to bed and so on.
Note: Neutral Wire is needed; Step-by-step instructions will guide you through the wiring process. Standard size fits any standard multi-gang wall plate.
› See more product details",,214 ratings,,"Smart Dimmer Switch, Gosund Smart WiFi Light Switch Compatible with Alexa & Google Home, with Remote Control & Schedule, Neutral Wire Needed, Single-Pole, No Hub Required, Easy Installation (2 Pack)"
,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_3?ie=UTF8&adId=A06841233TNSLWWPI5TE8&url=%2FGosund-Control-required-installation-listed%2Fdp%2FB07DQG4K52%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dsmart%2Bswitch%2Blight%26qid%3D1591156434%26sr%3D8-3-spons%26psc%3D1&qualifier=1591156434&id=1012230312977844&widgetName=sp_atf,,,$19.99,"SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details","SINGLE-POLE AND 3-WAY APPLICATION: The smart 3 way switch can be installed for 3-way or single pole use to control the light from 1 or 2 locations. Replace one of your traditional 3 way switch with our Gosund 3 way smart switch or use directly 2 Gosund 3-way switches to control the light from 2 locations. The Gosund 3 way switch requires 2.4G Wifi (NOT 5G) for the first installation.
REMOTE AND VOICE CONTROL: Control your devices from ANYWHERE with your mobile phone free App. No need to control it manually. Gosund Smart Light Switch works with Amazon Alexa and Google home. You can voice control your light to free your hands.
TIME SCHEDULE: Gosund Wall Switch with Timer removes your worry about forgetting to turn off your devices. Set schedules or countdown to automate your home lighting based on your daily routines.
NEUTRAL WIRE REQUIRED: NEUTRAL, LIVE, LOAD WIRES ARE REQUIRED TO POWER SWITCH. Please make sure your electric box has both neutral wire (white) and load wire before purchasing. Easy installation. Cut off power before installation. Support wifi 802.11 b/g/n 2.4 GHz wireless network. Just download free APP Gosund to control. Support IOS8.0 and Android 4.4 above.
FUNCTIONAL DESIGN AND TECHNICAL SUPPORT: The smart switch design is sleek and functional. Its housing is made of flame resistant material. Protect against electricity overload.
› See more product details",,36 ratings,,"3 Way Smart Switch, Gosund WiFi Light Switch Works with Alexa and Google Home, Schedule Timer, Neutral Wire Required, Single-Pole and 3-Way Installation, No Hub Required, ETL and FCC Listed (1-Pack)"
,https://www.amazon.com/Switch-Yeewell-Control-Neutral-Required/dp/B07WR81VPC/ref=sr_1_11?dchild=1&keywords=smart+switch+light&qid=1591156434&sr=8-11,,,,"Easy Guided Install: Neutral Wire is required, standard wall plate size. No need to understand complex switch wiring or master vs auxiliary switch configurations; The Kasa app guides you through easy step by step installation. For non-dimmable lights, 2.4GHz Wi-Fi connection required
3-way or Single Pole: Using it as 3-way or single pole switch to control the light from 1 or 2 locations to replace your traditional 3-way switch. Best for top and bottom of a staircase or from house to garage etc
Control from Anywhere & Voice Control: Monitor your lights status. Turn electronics on and off from anywhere with your smartphone using the Kasa app, whether you are at home, in the office or on vacation. Enjoy the hands-free convenience of controlling the lights in your home with your voice via Amazon Alexa or Google Assistant
Scheduling: Use timer or countdown schedules to set your smart switch to automatically turn on and off while you're home or away. Enable ’away mode’ to randomly switch on and off to trick potential intruders
Trusted and Reliable: Designed and developed in Silicon Valley, Kasa is trusted by over 4 Million users. UL certified for safety use. 2-year warranty
› See more product details","Easy Guided Install: Neutral Wire is required, standard wall plate size. No need to understand complex switch wiring or master vs auxiliary switch configurations; The Kasa app guides you through easy step by step installation. For non-dimmable lights, 2.4GHz Wi-Fi connection required
3-way or Single Pole: Using it as 3-way or single pole switch to control the light from 1 or 2 locations to replace your traditional 3-way switch. Best for top and bottom of a staircase or from house to garage etc
Control from Anywhere & Voice Control: Monitor your lights status. Turn electronics on and off from anywhere with your smartphone using the Kasa app, whether you are at home, in the office or on vacation. Enjoy the hands-free convenience of controlling the lights in your home with your voice via Amazon Alexa or Google Assistant
Scheduling: Use timer or countdown schedules to set your smart switch to automatically turn on and off while you're home or away. Enable ’away mode’ to randomly switch on and off to trick potential intruders
Trusted and Reliable: Designed and developed in Silicon Valley, Kasa is trusted by over 4 Million users. UL certified for safety use. 2-year warranty
› See more product details",,36 ratings,,"Kasa 3 Way Smart Switch by TP-Link, Wifi Light Switch works with Alexa and Google Home, Neutral Wire Required, No Hub Required, UL Certified, 1-Pack(HS210)"
